Ano,Mês,Dia_semana,Dia_mês,refeicao,total,prato_principal_1,prato_principal_2,guarnição,sobremesa_1,Precipitacao_mm,Temp_max_C,Temp_min_C,Umid_rel_ar,Vento_velocidade_ms,Vento_rajada_maxima_ms,letivo,feriado,ferias,vespera_nao_letivo,pos_nao_letivo,vespera_feriado,pos_feriado,dias_desde_inicio_ferias,dias_desde_ultimas_ferias,dias_ate_ferias,dias_ate_feriado
2023,3,qua,22,jantar,2284.0,Bife,Bife de lentilha,Abobrinha,Pudim de pão,0.9333333333333332,24.7,22.366666666666664,79.66666666666667,0.7999999999999999,5.2,1,0,0,0,0,0,0,0,9,115,12
2023,3,qui,23,almoco,2928.0,Estrogonofe de carne,Estrogonofe de PVT,Batata palha,Brigadeirão,0.0,27.866666666666664,26.2,60.0,1.9666666666666668,6.533333333333334,1,0,0,0,0,0,0,0,10,114,11
2023,3,qui,23,jantar,2150.0,Bisteca,Omelete,Farofa,Bolinho,0.0,24.866666666666664,23.8,74.33333333333333,0.13333333333333333,1.8666666666666665,1,0,0,0,0,0,0,0,10,114,11
2023,3,sex,24,almoco,2631.0,Filé de frango,Grão de bico,Macarrão,Pudim de maria mole,0.0,28.8,26.766666666666666,52.666666666666664,1.8333333333333333,5.266666666666667,1,0,0,0,0,0,0,0,11,113,10
2023,3,sex,24,jantar,1640.0,Quibe,Quibe de brócolis,Acelga,Picolé,0.6666666666666666,26.400000000000002,23.0,74.33333333333333,0.6666666666666666,6.466666666666666,1,0,0,0,0,0,0,0,11,113,10
2023,3,sáb,25,almoco,1472.0,Bife,Assado vienense,Ervilha parmentier,Flan de morango,0.0,29.066666666666666,27.8,52.666666666666664,1.1666666666666667,4.766666666666667,1,0,0,1,0,0,0,0,12,112,9
2023,3,seg,27,almoco,2311.0,Bife,Ovo cozido,Chuchu,Barra de cereais,0.0,28.366666666666664,26.46666666666667,62.0,1.6666666666666667,5.533333333333334,1,0,0,0,1,0,0,0,14,110,7
2023,3,seg,27,jantar,2426.0,Lombo,PVT,Farofa,Cocada,0.6666666666666666,21.400000000000002,20.666666666666668,88.0,0.9333333333333335,5.066666666666666,1,0,0,0,1,0,0,0,14,110,7
2023,3,ter,28,almoco,2903.0,Fricassê de frango,Grãos gratinados,Batata,Sorvete,0.0,26.5,25.366666666666664,69.0,2.1999999999999997,5.766666666666667,1,0,0,0,0,0,0,0,15,109,6
2023,3,ter,28,jantar,2652.0,Hamburguer,Hamburguer de PVT,Macarrão,Mousse de morango,0.0,27.03333333333333,26.03333333333333,68.33333333333333,0.13333333333333333,1.9333333333333333,1,0,0,0,0,0,0,0,15,109,6
2023,3,qua,29,almoco,2579.0,Cubos de pernil,Curry de legumes,Mandioca,Pudim de coco,0.0,28.066666666666666,26.2,63.0,2.5,6.7,1,0,0,0,0,0,0,0,16,108,5
2023,3,qua,29,jantar,2407.0,Bife,Tomate recheado,Legumes,Iogurte,1.8666666666666665,25.933333333333334,22.266666666666666,79.66666666666667,1.5999999999999999,7.366666666666667,1,0,0,0,0,0,0,0,16,108,5
2023,3,qui,30,almoco,2645.0,Carne moída,PVT,Nhoque,Chocolate,0.0,27.099999999999998,25.5,64.0,2.6,6.566666666666666,1,0,0,0,0,0,0,0,17,107,4
2023,3,qui,30,jantar,2323.0,Frango assado,Almôndega de grão de bico,Abóbora,Flan de baunilha,0.0,27.366666666666664,25.666666666666668,64.66666666666667,0.09999999999999999,4.366666666666666,1,0,0,0,0,0,0,0,17,107,4
2023,3,sex,31,almoco,2481.0,Bife,Lasanha de queijo,Couve-flor,Gelatina,0.0,29.166666666666668,27.433333333333334,57.0,1.9333333333333333,5.7,1,0,0,0,0,0,0,0,18,106,3
2023,3,sex,31,jantar,1464.0,Isca de carne,Bife de feijão,Batata doce,Goiabada,0.0,28.46666666666667,26.7,58.333333333333336,0.6333333333333334,5.366666666666667,1,0,0,0,0,0,0,0,18,106,3
2023,4,sáb,1,almoco,1129.0,Frango assado,Omelete,Ervilha parmentier,Cocada,0.0,28.599999999999998,26.366666666666664,48.666666666666664,0.7666666666666666,3.1999999999999997,1,0,0,1,0,0,0,0,19,105,2
2023,4,seg,3,almoco,1282.0,Linguiça,Ovo frito,Farofa,Torrone,0.0,26.433333333333334,24.599999999999998,61.0,2.1666666666666665,6.666666666666667,0,1,0,1,1,1,0,0,21,103,0
2023,4,seg,3,jantar,1021.0,Bife,Suflê de legumes,Abobrinha,Chocolate,0.0,27.633333333333336,24.96666666666667,58.0,1.1,5.366666666666667,0,1,0,1,1,1,0,0,21,103,0
2023,4,ter,4,almoco,1373.0,Estrogonofe de frango,Estrogonofe de PVT,Batata palha,Sagu,0.0,26.733333333333334,24.96666666666667,59.666666666666664,0.9666666666666667,3.9333333333333336,0,1,0,1,1,1,1,0,22,102,0
2023,4,ter,4,jantar,992.0,Lagarto,Curry de legumes,Cuscuz,Cocada,0.0,23.599999999999998,22.46666666666667,76.33333333333333,0.2333333333333333,3.266666666666667,0,1,0,1,1,1,1,0,22,102,0
2023,4,qua,5,almoco,1194.0,Bife,Hamburguer de lentilha,Mandioca,Ovo de páscoa,0.0,27.733333333333334,25.566666666666666,54.0,1.9000000000000001,5.633333333333333,0,1,0,1,1,1,1,0,23,101,0
2023,4,qua,5,jantar,978.0,Frango assado,Omelete,Creme de milho,Ovo de páscoa,2.6666666666666665,22.8,19.466666666666665,84.66666666666667,1.6666666666666667,7.566666666666666,0,1,0,1,1,1,1,0,23,101,0
2023,4,qui,6,almoco,1077.0,Peixe frito,Grãos com queijo,Legumes,Chocolate,0.0,26.633333333333336,25.2,60.333333333333336,2.4,7.333333333333333,0,1,0,1,1,1,1,0,24,100,0
2023,4,qui,6,jantar,843.0,Cubos de pernil,PVT,Batata,Banoffe,0.26666666666666666,26.0,23.633333333333336,71.0,0.6,5.2,0,1,0,1,1,1,1,0,24,100,0
2023,4,seg,10,almoco,2454.0,Fricassê de frango,Estrogonofe de legumes,Batata palha,Bolinho,0.0,25.433333333333334,24.0,59.0,2.4,6.733333333333334,1,0,0,0,1,0,0,0,28,96,11
2023,4,seg,10,jantar,2274.0,Bife,PVT,Legumes,Barra de cereais,0.0,24.733333333333334,23.3,63.666666666666664,1.2333333333333334,4.233333333333333,1,0,0,0,1,0,0,0,28,96,11
2023,4,ter,11,almoco,2656.0,Lombo,Ovo cozido,Couve,Pudim de pão,0.0,25.53333333333333,23.866666666666664,61.0,2.566666666666667,6.7,1,0,0,0,0,0,0,0,29,95,10
2023,4,ter,11,jantar,2414.0,Carne em cubos,PVT,Polenta,Picolé,0.0,25.666666666666668,23.7,64.33333333333333,0.09999999999999999,1.9666666666666668,1,0,0,0,0,0,0,0,29,95,10
2023,4,qua,12,almoco,2451.0,Bife,Moussaka,Macarrão,Goiabada,0.0,24.733333333333334,22.8,66.66666666666667,2.2333333333333334,6.066666666666666,1,0,0,0,0,0,0,0,30,94,9
2023,4,qua,12,jantar,2436.0,Filé de frango,Omelete,Chuchu,Mousse de limão,0.0,24.166666666666668,22.8,74.0,0.06666666666666667,2.266666666666667,1,0,0,0,0,0,0,0,30,94,9
2023,4,qui,13,almoco,2857.0,Lasanha bolonhesa,Lasanha de PVT,Acelga,Gelatina,0.0,28.133333333333336,25.266666666666666,58.0,1.3,4.3999999999999995,1,0,0,0,0,0,0,0,31,93,8
2023,4,qui,13,jantar,2181.0,Bisteca,Cassoulet,Farofa,Bananada,2.4,22.96666666666667,21.366666666666664,87.66666666666667,0.6333333333333334,5.466666666666666,1,0,0,0,0,0,0,0,31,93,8
2023,4,sex,14,almoco,2624.0,Frango empanado,Curry de legumes,Cenoura,Bombom,0.0,23.133333333333336,20.0,79.33333333333333,1.5666666666666667,4.2,1,0,0,0,0,0,0,0,32,92,7
2023,4,sex,14,jantar,1770.0,Bife,Tomate recheado,Batata,Pudim de maria mole,0.3333333333333333,20.7,20.3,94.0,0.4666666666666666,2.1666666666666665,1,0,0,0,0,0,0,0,32,92,7
2023,4,sáb,15,almoco,1629.0,Carne louca,Quibe de PVT,Abobrinha,Flan de baunilha,0.0,23.53333333333333,21.933333333333334,73.33333333333333,1.5,4.366666666666666,1,0,0,1,0,0,0,0,33,91,6
2023,4,seg,17,almoco,2485.0,Bife,PVT,Legumes,Chocolate,0.0,26.733333333333334,24.833333333333332,63.333333333333336,2.8333333333333335,7.7,1,0,0,0,1,0,0,0,35,89,4
2023,4,seg,17,jantar,2202.0,Lombo,Almôndega de aveia,Batata doce,Barra de cereais,0.0,25.03333333333333,23.7,73.66666666666667,0.7666666666666666,4.666666666666667,1,0,0,0,1,0,0,0,35,89,4
2023,4,ter,18,almoco,2872.0,Hamburguer,Hamburguer de grão de bico,Macarrão,Sorvete,0.19999999999999998,24.7,23.266666666666666,83.33333333333333,2.2333333333333334,7.533333333333334,1,0,0,0,0,0,0,0,36,88,3
2023,4,ter,18,jantar,2640.0,Frango empanado,PVT,Creme de milho,Gelatina,0.4666666666666666,21.266666666666666,21.0,92.0,1.7333333333333334,6.933333333333334,1,0,0,0,0,0,0,0,36,88,3
2023,4,qua,19,almoco,2613.0,Bife,Quibe de brócolis,Acelga,Manjar,0.0,23.96666666666667,22.366666666666664,64.0,1.5,6.1000000000000005,1,0,0,0,0,0,0,0,37,87,2
2023,4,qua,19,jantar,2485.0,Filé de frango,Bife de grão de bico,Brócolis,Iogurte,0.0,21.733333333333334,19.8,68.33333333333333,1.0,6.3999999999999995,1,0,0,0,0,0,0,0,37,87,2
2023,4,qui,20,almoco,2556.0,Pernil,Lasanha de berinjela,Farofa,Banana caramelada,0.0,20.633333333333336,19.0,47.333333333333336,1.0999999999999999,5.766666666666667,1,0,0,1,0,1,0,0,38,86,1
2023,4,qui,20,jantar,1812.0,Carne moída,Ovo frito,Ervilha parmentier,Pão de mel,0.0,20.2,18.633333333333336,53.0,1.3333333333333333,5.033333333333333,1,0,0,1,0,1,0,0,38,86,1
2023,4,seg,24,almoco,2739.0,Frango empanado,Rondele,Vagem,Iogurte,0.0,23.900000000000002,22.3,54.666666666666664,2.1666666666666665,6.766666666666667,1,0,0,0,1,0,0,0,42,82,7
2023,4,seg,24,jantar,2476.0,Carne moída,PVT,Batata,Chocolate,0.0,23.8,22.0,52.333333333333336,0.7333333333333334,3.5666666666666664,1,0,0,0,1,0,0,0,42,82,7
2023,4,ter,25,almoco,2818.0,Bife,Tomate recheado,Quiabo,Canjica,0.3333333333333333,24.366666666666664,22.866666666666664,57.666666666666664,2.066666666666667,5.566666666666666,1,0,0,0,0,0,0,0,43,81,6
2023,4,ter,25,jantar,2527.0,Linguiça,Ovo frito,Nhoque,Bolinho,0.0,24.0,22.133333333333336,65.66666666666667,0.0,0.0,1,0,0,0,0,0,0,0,43,81,6
2023,4,qua,26,almoco,2400.0,Carne em cubos,Almôndega de PVT,Cenoura,Gelatina,3.8000000000000003,18.5,17.666666666666668,94.33333333333333,1.7,6.833333333333333,1,0,0,0,0,0,0,0,44,80,5
2023,4,qua,26,jantar,2534.0,Filé de frango,Quibe de brócolis,Chuchu,Picolé,0.0,20.266666666666666,19.066666666666666,88.0,0.6666666666666666,3.5999999999999996,1,0,0,0,0,0,0,0,44,80,5
2023,4,qui,27,almoco,2708.0,Lombo,Omelete,Couve,Bananada,0.0,22.666666666666668,20.666666666666668,70.66666666666667,0.8333333333333334,2.766666666666667,1,0,0,0,0,0,0,0,45,79,4
2023,4,qui,27,jantar,2075.0,Bife,Curry de legumes,Farofa,Mosaico,2.4,19.966666666666665,19.1,93.33333333333333,0.3666666666666667,3.266666666666667,1,0,0,0,0,0,0,0,45,79,4
2023,4,sex,28,almoco,2498.0,Frango assado,Cassoulet,Polenta,Rocambole de chocolate,0.0,24.166666666666668,21.433333333333334,67.0,0.8666666666666667,3.8666666666666667,1,0,0,0,0,0,0,0,46,78,3
2023,4,sex,28,jantar,1797.0,Hamburguer,Bife de feijão,Couve-flor,Curau,0.0,21.933333333333334,19.966666666666665,80.66666666666667,2.033333333333333,5.666666666666667,1,0,0,0,0,0,0,0,46,78,3
2023,4,sáb,29,almoco,1696.0,Estrogonofe de carne,Grão de bico,Batata palha,Canjica,0.0,23.333333333333332,21.766666666666666,65.0,1.8,5.3999999999999995,1,0,0,1,0,0,0,0,47,77,2
2023,5,ter,2,almoco,2813.0,Frango empanado,Ovo frito,Creme de milho,Torrone,0.0,25.333333333333332,23.433333333333334,52.666666666666664,2.1333333333333333,5.933333333333334,1,0,0,0,1,0,1,0,50,74,37
2023,5,ter,2,jantar,2646.0,Linguiça,Almôndega de aveia,Farofa,Bombom,0.0,23.666666666666668,21.400000000000002,62.666666666666664,0.0,2.1666666666666665,1,0,0,0,1,0,1,0,50,74,37
2023,5,qua,3,almoco,2943.0,Estrogonofe de carne,Estrogonofe de grão de bico,Batata palha,Sorvete,0.0,25.433333333333334,23.833333333333332,49.333333333333336,1.8333333333333333,4.966666666666666,1,0,0,0,0,0,0,0,51,73,36
2023,5,qua,3,jantar,2382.0,Peixe frito,Grãos com queijo,Brócolis,Pudim de pão,0.0,24.03333333333333,21.599999999999998,57.333333333333336,0.0,1.6333333333333335,1,0,0,0,0,0,0,0,51,73,36
2023,5,qui,4,almoco,2702.0,Lombo,Suflê de legumes,Couve,Brigadeirão,0.0,26.766666666666666,25.566666666666666,46.333333333333336,2.033333333333333,5.566666666666666,1,0,0,0,0,0,0,0,52,72,35
2023,5,qui,4,jantar,2342.0,Bife,Moussaka,Batata doce,Goiabada,0.0,24.96666666666667,22.599999999999998,55.666666666666664,0.03333333333333333,1.9000000000000001,1,0,0,0,0,0,0,0,52,72,35
2023,5,sex,5,almoco,2507.0,Frango assado,Cassoulet,Polenta,Goiabada,0.0,27.433333333333334,26.266666666666666,44.333333333333336,1.3,5.233333333333333,1,0,0,0,0,0,0,0,53,71,34
2023,5,sex,5,jantar,1852.0,Carne louca,Omelete,Macarrão,Gelatina,0.0,25.833333333333332,23.53333333333333,60.0,0.0,0.0,1,0,0,0,0,0,0,0,53,71,34
2023,5,sáb,6,almoco,1824.0,Bisteca,PVT,Chuchu,Pudim de maria mole,0.0,26.46666666666667,24.96666666666667,54.0,1.8333333333333333,5.6000000000000005,1,0,0,1,0,0,0,0,54,70,33
2023,5,seg,8,almoco,2460.0,Carne moída,PVT,Vagem,Cocada,0.0,25.7,24.0,54.666666666666664,1.3333333333333333,4.8999999999999995,1,0,0,0,1,0,0,0,56,68,31
2023,5,seg,8,jantar,2631.0,Frango empanado,Rondele,Cenoura,Barra de cereais,0.0,24.566666666666666,22.566666666666663,64.33333333333333,0.13333333333333333,1.4666666666666668,1,0,0,0,1,0,0,0,56,68,31
2023,5,ter,9,almoco,2695.0,Bife,Omelete,Cuscuz,Gelatina,0.0,26.933333333333334,24.933333333333334,51.0,0.4000000000000001,3.1,1,0,0,0,0,0,0,0,57,67,30
2023,5,ter,9,jantar,2201.0,Bisteca,Curry de legumes,Farofa,Mousse de limão,0.0,24.833333333333332,23.166666666666668,63.333333333333336,0.5333333333333333,3.6666666666666665,1,0,0,0,0,0,0,0,57,67,30
2023,5,qua,10,almoco,2763.0,Frango assado,Grãos com queijo,Legumes,Manjar,0.0,25.600000000000005,24.599999999999998,59.333333333333336,0.9,3.766666666666667,1,0,0,0,0,0,0,0,58,66,29
2023,5,qua,10,jantar,2244.0,Bife,Ovo cozido,Batata,Rocambole de chocolate,2.8000000000000003,19.966666666666665,19.233333333333334,93.0,0.13333333333333333,3.0,1,0,0,0,0,0,0,0,58,66,29
2023,5,qui,11,almoco,2701.0,Lagarto,Bife de lentilha,Nhoque,Iogurte,0.0,23.400000000000002,21.166666666666668,69.66666666666667,0.39999999999999997,3.1666666666666665,1,0,0,0,0,0,0,0,59,65,28
2023,5,qui,11,jantar,2097.0,Filé de frango,Bobó de abóbora,Acelga,Pudim de baunilha,0.0,22.666666666666668,20.5,68.0,0.39999999999999997,3.5666666666666664,1,0,0,0,0,0,0,0,59,65,28
2023,5,sex,12,almoco,2263.0,Pernil,Grão de bico,Virado,Bombom,0.0,21.7,19.433333333333334,60.0,0.7000000000000001,3.4,1,0,0,0,0,0,0,0,60,64,27
2023,5,sex,12,jantar,1521.0,Quibe,Quibe de PVT,Couve-flor,Picolé,0.0,20.46666666666667,18.733333333333334,65.66666666666667,1.7,5.033333333333333,1,0,0,0,0,0,0,0,60,64,27
2023,5,sáb,13,almoco,1041.0,Bife,Bife de PVT,Ervilha parmentier,Mosaico,0.0,21.0,19.266666666666666,48.0,0.5,4.433333333333334,1,0,0,1,0,0,0,0,61,63,26
2023,5,seg,15,almoco,2479.0,Bife,Tomate recheado,Mandioca,Sorvete,0.0,22.46666666666667,20.7,36.666666666666664,1.9666666666666668,5.933333333333334,1,0,0,0,1,0,0,0,63,61,24
2023,5,seg,15,jantar,2437.0,Pernil,Ovo frito,Virado,Torrone,0.0,21.03333333333333,18.333333333333332,44.0,0.3333333333333333,2.3666666666666667,1,0,0,0,1,0,0,0,63,61,24
2023,5,ter,16,almoco,2698.0,Peixe frito,Quibe de brócolis,Batata doce,Gelatina,0.0,22.933333333333334,21.733333333333334,29.666666666666668,2.5,6.866666666666667,1,0,0,0,0,0,0,0,64,60,23
2023,5,ter,16,jantar,2768.0,Lasanha bolonhesa,Lasanha de PVT,Acelga,Goiabada,0.0,21.366666666666664,19.666666666666668,44.333333333333336,1.5,4.266666666666667,1,0,0,0,0,0,0,0,64,60,23
2023,5,qua,17,almoco,2610.0,Lombo,Cassoulet,Farofa,Chocolate,0.0,21.2,19.333333333333332,48.666666666666664,2.6333333333333333,7.1000000000000005,1,0,0,0,0,0,0,0,65,59,22
2023,5,qua,17,jantar,2174.0,Bife,PVT,Batata,Arroz doce,0.0,20.466666666666665,18.933333333333334,61.333333333333336,1.5999999999999999,5.533333333333334,1,0,0,0,0,0,0,0,65,59,22
2023,5,qui,18,almoco,2589.0,Carne em cubos,PVT,Ervilha parmentier,Pudim de morango,0.0,23.53333333333333,21.8,42.0,1.5999999999999999,4.933333333333334,1,0,0,0,0,0,0,0,66,58,21
2023,5,qui,18,jantar,2330.0,Frango assado,Almôndega de ricota,Chuchu,Bolinho,0.0,21.233333333333334,19.166666666666668,57.333333333333336,0.6,3.9333333333333336,1,0,0,0,0,0,0,0,66,58,21
2023,5,sex,19,almoco,2474.0,Bife,Omelete,Legumes,Barra de cereais,0.0,23.099999999999998,21.400000000000002,48.666666666666664,1.2,4.7,1,0,0,0,0,0,0,0,67,57,20
2023,5,sex,19,jantar,2060.0,Hamburguer,Hamburguer de lentilha,Macarrão,Manjar,0.0,22.7,20.133333333333336,58.666666666666664,0.0,1.5333333333333332,1,0,0,0,0,0,0,0,67,57,20
2023,5,sáb,20,almoco,2167.0,Estrogonofe de frango,Estrogonofe de PVT,Batata palha,Bananada,0.0,22.433333333333334,20.599999999999998,46.666666666666664,1.6000000000000003,5.666666666666667,1,0,0,1,0,0,0,0,68,56,19
2023,5,seg,22,almoco,2520.0,Linguiça,Grão de bico,Virado,Bolinho,0.0,23.433333333333334,21.666666666666668,40.333333333333336,3.033333333333333,6.766666666666667,1,0,0,0,1,0,0,0,70,54,17
2023,5,seg,22,jantar,2583.0,Bife,Tomate recheado,Legumes,Sorvete,0.0,20.366666666666667,18.733333333333334,63.0,0.0,0.0,1,0,0,0,1,0,0,0,70,54,17
2023,5,ter,23,almoco,2746.0,Carne moída,Ovo cozido,Batata,Mousse de morango,0.0,23.2,21.8,46.0,2.566666666666667,5.933333333333334,1,0,0,0,0,0,0,0,71,53,16
2023,5,ter,23,jantar,2662.0,Frango assado,Quibe de brócolis,Macarrão,Bananada,0.0,21.5,19.266666666666666,56.333333333333336,0.7666666666666666,3.533333333333333,1,0,0,0,0,0,0,0,71,53,16
2023,5,qua,24,almoco,2562.0,Pernil,PVT,Couve,Barra de cereais,0.0,22.633333333333336,20.966666666666665,56.0,4.0,9.200000000000001,1,0,0,0,0,0,0,0,72,52,15
2023,5,qua,24,jantar,2367.0,Isca de carne,Suflê de legumes,Polenta,Surpresa de abacaxi,0.0,21.900000000000002,19.5,63.0,0.5666666666666667,3.4333333333333336,1,0,0,0,0,0,0,0,72,52,15
2023,5,qui,25,almoco,2623.0,Bife,Estrogonofe de grão de bico,Repolho,Iogurte,0.0,23.3,21.166666666666668,57.333333333333336,3.1999999999999997,8.166666666666666,1,0,0,0,0,0,0,0,73,51,14
2023,5,qui,25,jantar,2111.0,Lombo,PVT,Farofa,Sagu,0.0,23.066666666666666,20.5,62.0,0.0,2.1333333333333333,1,0,0,0,0,0,0,0,73,51,14
2023,5,sex,26,almoco,2448.0,Frango xadrez,Curry de legumes,Cenoura,Gelatina,0.0,24.233333333333334,22.366666666666664,50.333333333333336,3.1333333333333333,7.566666666666667,1,0,0,0,0,0,0,0,74,50,13
2023,5,sex,26,jantar,1606.0,Carne de panela,Omelete,Ervilha parmentier,Pão de mel,0.0,23.53333333333333,21.166666666666668,59.0,0.0,1.0999999999999999,1,0,0,0,0,0,0,0,74,50,13
2023,5,sáb,27,almoco,1629.0,Lasanha bolonhesa,Lasanha de PVT,Acelga,Goiabada,0.0,24.366666666666664,22.46666666666667,57.0,2.4,6.366666666666667,1,0,0,1,0,0,0,0,75,49,12
2023,5,seg,29,almoco,2547.0,Frango empanado,Ovo cozido,Creme de milho,Picolé,0.0,20.96666666666667,19.466666666666665,67.66666666666667,3.0,6.866666666666667,1,0,0,0,1,0,0,0,77,47,10
2023,5,seg,29,jantar,2313.0,Isca de carne,Quibe de brócolis,Legumes,Barra de cereais,0.0,20.099999999999998,19.099999999999998,73.0,2.2333333333333334,5.3,1,0,0,0,1,0,0,0,77,47,10
2023,5,ter,30,almoco,2814.0,Hamburguer,Hamburguer de feijão branco,Purês,Flan de baunilha,0.0,19.733333333333334,18.766666666666666,69.66666666666667,3.5666666666666664,8.8,1,0,0,0,0,0,0,0,78,46,9
2023,5,ter,30,jantar,2000.0,Lombo,Lasanha de berinjela,Couve,Chocolate,9.066666666666668,16.066666666666666,15.6,94.66666666666667,1.6666666666666667,5.633333333333333,1,0,0,0,0,0,0,0,78,46,9
2023,5,qua,31,almoco,2377.0,Carne em cubos,Almôndega de PVT,Polenta,Bolinho,0.06666666666666667,17.46666666666667,16.466666666666665,95.0,0.5333333333333333,2.9,1,0,0,0,0,0,0,0,79,45,8
2023,5,qua,31,jantar,2673.0,Estrogonofe de frango,Estrogonofe de grão de bico,Batata palha,Gelatina,0.0,18.233333333333334,17.2,88.33333333333333,0.6666666666666666,3.8000000000000003,1,0,0,0,0,0,0,0,79,45,8
2023,6,qui,1,almoco,2538.0,Bisteca,PVT,Farofa,Brigadeirão,0.0,18.933333333333334,17.3,77.33333333333333,1.8,5.066666666666666,1,0,0,0,0,0,0,0,80,44,7
2023,6,qui,1,jantar,2123.0,Bife,Curry de legumes,Chuchu,Cocada,0.0,17.433333333333334,16.266666666666666,83.0,0.6666666666666666,4.066666666666666,1,0,0,0,0,0,0,0,80,44,7
2023,6,sex,2,almoco,2546.0,Frango assado,Almôndega de ricota,Macarrão,Pé de moça,0.0,22.666666666666668,21.366666666666664,58.0,1.9333333333333333,5.0,1,0,0,0,0,0,0,0,81,43,6
2023,6,sex,2,jantar,1603.0,Lagarto,Ovo frito,Cenoura,Manjar,0.0,20.900000000000002,18.8,69.0,0.0,1.2,1,0,0,0,0,0,0,0,81,43,6
2023,6,sáb,3,almoco,1665.0,Isca de carne,PVT,Batata doce,Mosaico,0.0,22.133333333333336,20.400000000000002,55.666666666666664,2.6666666666666665,7.233333333333333,1,0,0,1,0,0,0,0,82,42,5
2023,6,ter,6,jantar,2172.0,Pernil,Ovo cozido,Farofa,Gelatina,0.0,20.400000000000002,18.266666666666666,65.0,0.09999999999999999,2.466666666666667,1,0,0,0,0,0,0,0,85,39,2
2023,6,qua,7,almoco,2469.0,Frango empanado,Estrogonofe de grão de bico,Legumes,Pudim de pão,0.0,22.366666666666664,20.633333333333333,51.333333333333336,2.1333333333333333,6.533333333333334,1,0,0,1,0,1,0,0,86,38,1
2023,6,qua,7,jantar,1841.0,Hamburguer,Hamburguer de PVT,Macarrão,Sorvete,0.0,21.400000000000002,19.033333333333335,64.0,0.0,1.2,1,0,0,1,0,1,0,0,86,38,1
2023,6,seg,12,almoco,2471.0,Frango empanado,Bife de grão de bico,Creme de milho,Bananada,0.0,26.099999999999998,24.7,41.666666666666664,2.4333333333333336,6.266666666666667,1,0,0,0,1,0,0,0,91,33,63
2023,6,seg,12,jantar,2130.0,Bife,Lasanha de queijo,Legumes,Iogurte,0.0,24.3,21.733333333333334,52.333333333333336,0.09999999999999999,2.1999999999999997,1,0,0,0,1,0,0,0,91,33,63
2023,6,ter,13,almoco,2620.0,Carne louca,Curry de legumes,Batata,Arroz doce,0.0,20.533333333333335,19.400000000000002,71.33333333333333,2.0333333333333337,6.733333333333333,1,0,0,0,0,0,0,0,92,32,62
2023,6,ter,13,jantar,2374.0,Linguiça,PVT,Abobrinha,Bombom,0.0,19.133333333333333,18.333333333333332,79.0,1.6666666666666667,5.466666666666666,1,0,0,0,0,0,0,0,92,32,62
2023,6,qua,14,almoco,2302.0,Isca de carne,PVT,Macarrão,Barra de cereais,2.6,16.133333333333333,15.733333333333334,94.33333333333333,1.6666666666666667,4.7,1,0,0,0,0,0,0,0,93,31,61
2023,6,qua,14,jantar,1878.0,Frango assado,Almôndega de aveia,Polenta,Mosaico,5.2,15.533333333333333,15.4,95.0,1.2333333333333334,4.033333333333333,1,0,0,0,0,0,0,0,93,31,61
2023,6,qui,15,almoco,2247.0,Pernil,Ovo frito,Couve,Manjar,4.666666666666667,16.433333333333334,15.966666666666667,96.0,0.8666666666666666,3.866666666666667,1,0,0,0,0,0,0,0,94,30,60
2023,6,qui,15,jantar,2304.0,Estrogonofe de carne,Estrogonofe de legumes,Batata palha,Doce de abóbora,0.7999999999999999,15.033333333333333,14.9,96.0,1.4000000000000001,4.2,1,0,0,0,0,0,0,0,94,30,60
2023,6,sex,16,almoco,2002.0,Filé de peixe,Grãos com queijo,Brócolis,Sorvete,0.0,11.799999999999999,10.666666666666666,97.0,1.0666666666666667,4.333333333333333,1,0,0,0,0,0,0,0,95,29,59
2023,6,sex,16,jantar,1473.0,Carne em cubos,Ovo cozido,Chuchu,Chocolate,0.0,12.666666666666666,11.033333333333331,89.33333333333333,0.3666666666666667,2.733333333333333,1,0,0,0,0,0,0,0,95,29,59
2023,6,sáb,17,almoco,1415.0,Lombo,Lasanha de berinjela,Farofa,Espumone,0.0,15.433333333333332,13.566666666666668,74.33333333333333,0.8333333333333334,3.3000000000000003,1,0,0,1,0,0,0,0,96,28,58
2023,6,seg,19,almoco,2476.0,Linguiça,PVT,Purês,Iogurte,0.0,21.166666666666668,19.233333333333334,49.0,2.8666666666666667,6.400000000000001,1,0,0,0,1,0,0,0,98,26,56
2023,6,seg,19,jantar,2606.0,Frango empanado,Grãos gratinados,Chuchu,Pé de moça,0.0,20.233333333333334,17.566666666666666,60.0,0.0,1.0333333333333334,1,0,0,0,1,0,0,0,98,26,56
2023,6,ter,20,almoco,2669.0,Carne de panela,Almôndega de feijão,Macarrão,Gelatina,0.0,21.900000000000002,20.266666666666666,49.0,2.6,7.066666666666666,1,0,0,0,0,0,0,0,99,25,55
2023,6,ter,20,jantar,2359.0,Lombo,Cassoulet,Virado,Bolinho,0.0,21.033333333333335,18.099999999999998,55.666666666666664,0.0,1.0666666666666667,1,0,0,0,0,0,0,0,99,25,55
2023,6,qua,21,almoco,2641.0,Frango assado,Ovo frito,Polenta,Torrone,0.0,22.666666666666668,21.066666666666666,45.333333333333336,1.8333333333333333,5.833333333333333,1,0,0,0,0,0,0,0,100,24,54
